CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE
CHEMBL348151	266599	CHEMBL348151	266599		46 (C299)	459.85	5.81	89.23	1	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(Oc4cccc(c4)C(F)(F)F)c3	1135285	IC50	=	2800	nM	5.55				155797	CHEMBL760283	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R/S108N (K1CB1) mutant	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL21414	28010	CHEMBL21414	28010		35	220.66	1.8	77.81	0	Nc1ncc(c(N)n1)c2cccc(Cl)c2	977917	IC50	=	8800	nM	5.06				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL346963	267151	CHEMBL346963	267151		42 (C372)	321.85	4.62	80	0	CCCCCCCC1N=C(N)N=C(N)N1c2cccc(Cl)c2	1132451	IC50	=	260	nM	6.59				155797	CHEMBL760283	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R/S108N (K1CB1) mutant	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22138	27543	CHEMBL22138	27543		32	412.48	4.73	96.28	0	Nc1ncc(Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2)c(N)n1	193473	IC50	=	60	nM	7.22				155460	CHEMBL769485	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL325533	194433	CHEMBL325533	194433		51	304.34	1.83	105.51	0	COc1cc(Cc2c(C)nc(N)nc2N)cc(OC)c1OC	195832	IC50	=	90810	nM	4.04				155459	CHEMBL769484	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L)/	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL119224	195389	CHEMBL119224	195389		35	292.34	3.15	87.05	0	Nc1ncc(Cc2cccc(Oc3ccccc3)c2)c(N)n1	201747	IC50	=	30	nM	7.52				155468	CHEMBL769664	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutation (C59R/S108N) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL346982	267109	CHEMBL346982	267109		43 (C229)	357.84	4.16	89.23	0	CCCOc1ccc(cc1)C2N=C(N)N=C(N)N2c3cccc(Cl)c3	1107558	IC50	=	380	nM	6.42				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22811	27988	CHEMBL22811	27988		38	426.47	3.09	123.97	0	COc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	215931	IC50	=	310	nM	6.51				155469	CHEMBL769665	F	In vitro antimalarial activity against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL274031	23121	CHEMBL274031	23121		34	306.36	3.16	87.05	0	Nc1ncc(Cc2cccc(OCc3ccccc3)c2)c(N)n1	199253	IC50	=	15220	nM	4.82				155469	CHEMBL769665	F	In vitro antimalarial activity against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22139	27519	CHEMBL22139	27519		40	454.52	3.97	123.97	0	CCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	196984	IC50	=	30	nM	7.52				155468	CHEMBL769664	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutation (C59R/S108N) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22403	27897	CHEMBL22403	27897		40	398.89	3.76	96.28	0	Nc1nc(N)c(c(CCOCCCOc2ccccc2)n1)c3cccc(Cl)c3	971905	IC50	=	3300	nM	5.48				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL22901	27612	CHEMBL22901	27612		39	440.49	3.44	123.97	0	CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	215954	IC50	<	100	nM					155472	CHEMBL769668	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum Vl/S with quadruple DHFR mutant (N51I/C59R/S108N/I164L)	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22146	28057	CHEMBL22146	28057		30	336.39	3.14	96.28	0	COc1cc(Cc2cnc(N)nc2N)ccc1OCc3ccccc3	215918	IC50	>	730	nM					155468	CHEMBL769664	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutation (C59R/S108N) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL21921	27959	CHEMBL21921	27959		11 (P31)	338.83	4.7	77.81	0	Nc1nc(N)c(c(CCCc2ccccc2)n1)c3cccc(Cl)c3	1114637	IC50	=	4300	nM	5.37				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22129	28038	CHEMBL22129	28038		24	419.3	4.97	96.28	0	CCc1nc(N)nc(N)c1c2ccc(OCc3ccc(Cl)cc3Cl)c(OC)c2	985502	IC50	>	50000	nM					155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL36	2080	CHEMBL36	2080	PYRIMETHAMINE	Pyrimethamine (P1)	248.71	2.75	77.81	0	CCc1nc(N)nc(N)c1c2ccc(Cl)cc2	1135250	IC50	=	73500	nM	4.13				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22139	27519	CHEMBL22139	27519		40	454.52	3.97	123.97	0	CCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	196982	IC50	=	20	nM	7.7				155470	CHEMBL769666	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL120123	195068	CHEMBL120123	195068		53	350.41	3.43	96.28	0	COc1cc(Cc2c(C)nc(N)nc2N)ccc1OCc3ccccc3	215965	IC50	=	25240	nM	4.6				155467	CHEMBL769492	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutant (C59R/S108N)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL416376	27613	CHEMBL416376	27613		49	396.44	3.11	114.74	0	COc1cc(COc2ccc(Cc3cnc(N)nc3N)cc2)cc(OC)c1OC	948615	IC50	=	19900	nM	4.7				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL22137	27542	CHEMBL22137	27542		56	440.54	5.68	96.28	1	CCc1nc(N)nc(N)c1Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2	201766	IC50	=	3020	nM	5.52				155471	CHEMBL769667	F	In vitro antimalarial activity against Plasmodium falciparum Vl/S with quadruple DHFR mutant (N51I/C59R/S108N/I164L) 	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL119224	195389	CHEMBL119224	195389		35	292.34	3.15	87.05	0	Nc1ncc(Cc2cccc(Oc3ccccc3)c2)c(N)n1	201748	IC50	=	3517	nM	5.45				155459	CHEMBL769484	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L)/	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL342086	240924	CHEMBL342086	240924		4	369.42	3.43	106.84	0	Nc1nc(N)c2nc(CN3c4ccccc4CCc5ccccc35)cnc2n1	1751602	IC50					Not Determined			379667	CHEMBL866104	B	Inhibition of Plasmodium falciparum DHFR	1	Scientific Literature	Plasmodium falciparum		5833	Expert	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			31502	CHEMBL1145311	16750361	Bioorg. Med. Chem. Lett.	2006	16	16	4366
CHEMBL422005	266812	CHEMBL422005	266812		13 (P41)	278.74	1.98	98.05	0	Nc1nc(N)c(c(CCCO)n1)c2cccc(Cl)c2	1127811	IC50	=	6200	nM	5.21				155799	CHEMBL765484	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase CN51I/C59R/S108N/I164L (V1/S) mutant	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22811	27988	CHEMBL22811	27988		38	426.47	3.09	123.97	0	COc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	215938	IC50	<	130	nM					155472	CHEMBL769668	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum Vl/S with quadruple DHFR mutant (N51I/C59R/S108N/I164L)	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL21395	27895	CHEMBL21395	27895		31	350.41	3.49	96.28	0	CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3ccccc3	221914	IC50	=	120	nM	6.92				155468	CHEMBL769664	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutation (C59R/S108N) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL161034	266396	CHEMBL161034	266396		34 (C121)	391.85	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2ccc(Cl)cc2)c3ccc(Oc4ccccc4)cc3	1137697	IC50	=	3100	nM	5.51				155797	CHEMBL760283	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R/S108N (K1CB1) mutant	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL56146	87503	CHEMBL56146	87503		33	306.36	3.16	87.05	0	Nc1ncc(Cc2ccc(OCc3ccccc3)cc2)c(N)n1	193485	IC50	=	2270	nM	5.64				155470	CHEMBL769666	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL422005	266812	CHEMBL422005	266812		13 (P41)	278.74	1.98	98.05	0	Nc1nc(N)c(c(CCCO)n1)c2cccc(Cl)c2	1127809	IC50	=	4500	nM	5.35				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22039	28009	CHEMBL22039	28009		36	234.68	2.08	77.81	0	Cc1nc(N)nc(N)c1c2cccc(Cl)c2	980551	IC50	=	4800	nM	5.32				155100	CHEMBL762995	F	Antiplasmodial activity IC50 against Plasmodium falciparum K1CB1 DHFR double-mutant (C59R/S10)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			16871	CHEMBL1135602	11881993	J. Med. Chem.	2002	45	6	1244
CHEMBL29773	39571	CHEMBL29773	39571		CC83	244.29	2.07	87.05	0	CCc1nc(N)nc(N)c1c2cccc(OC)c2	191429	IC50	=	9.3	nM	8.03				209303	CHEMBL811758	B	Inhibitory activity against recombinant wild type (WT) Plasmodium falciparum DHFR-TS	1	Scientific Literature	Plasmodium falciparum		5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			14888	CHEMBL1131602	9554869	J. Med. Chem.	1998	41	9	1367
CHEMBL119224	195389	CHEMBL119224	195389		35	292.34	3.15	87.05	0	Nc1ncc(Cc2cccc(Oc3ccccc3)c2)c(N)n1	201745	IC50	=	2860	nM	5.54				155470	CHEMBL769666	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL21395	27895	CHEMBL21395	27895		31	350.41	3.49	96.28	0	CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3ccccc3	221913	IC50	=	16590	nM	4.78				155467	CHEMBL769492	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutant (C59R/S108N)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL346963	267151	CHEMBL346963	267151		42 (C372)	321.85	4.62	80	0	CCCCCCCC1N=C(N)N=C(N)N1c2cccc(Cl)c2	1132449	IC50	=	40	nM	7.4				155801	CHEMBL765486	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase wild type (TM4/8.2)	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22138	27543	CHEMBL22138	27543		32	412.48	4.73	96.28	0	Nc1ncc(Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2)c(N)n1	193472	IC50	=	6750	nM	5.17				155459	CHEMBL769484	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L)/	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL416373	27545	CHEMBL416373	27545		41	468.55	4.42	123.97	0	CCCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	188719	IC50	=	10160	nM	4.99				155467	CHEMBL769492	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutant (C59R/S108N)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL325533	194433	CHEMBL325533	194433		51	304.34	1.83	105.51	0	COc1cc(Cc2c(C)nc(N)nc2N)cc(OC)c1OC	195833	IC50	=	760	nM	6.12				155460	CHEMBL769485	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL278813	27878	CHEMBL278813	27878		21 (P32)	368.86	4.68	87.05	0	COc1ccc(CCCc2nc(N)nc(N)c2c3cccc(Cl)c3)cc1	1130148	IC50	=	4000	nM	5.4				155800	CHEMBL765485	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase N51I/C59R/S108N (W2)	1	Scientific Literature	Plasmodium falciparum	W2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL118602	195087	CHEMBL118602	195087		54	364.44	4.09	96.28	0	CCc1nc(N)nc(N)c1Cc2ccc(OCc3ccccc3)c(OC)c2	210162	IC50	=	16260	nM	4.79				155467	CHEMBL769492	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutant (C59R/S108N)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22901	27612	CHEMBL22901	27612		39	440.49	3.44	123.97	0	CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	215950	IC50	=	40	nM	7.4				155468	CHEMBL769664	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutation (C59R/S108N) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL279948	27514	CHEMBL279948	27514		55	426.51	5.01	96.28	1	Cc1nc(N)nc(N)c1Cc2ccc(OCc3ccccc3)c(OCc4ccccc4)c2	219623	IC50	=	670	nM	6.17				155470	CHEMBL769666	F	In vitro antimalarial activity relative to trimethoprim against Plasmodium falciparum TM4/8.2 wtDHFR	1	Scientific Literature	Plasmodium falciparum	TM4/8.2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL416373	27545	CHEMBL416373	27545		41	468.55	4.42	123.97	0	CCCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	188723	IC50	=	15910	nM	4.8				155471	CHEMBL769667	F	In vitro antimalarial activity against Plasmodium falciparum Vl/S with quadruple DHFR mutant (N51I/C59R/S108N/I164L) 	1	Scientific Literature	Plasmodium falciparum	V1/S	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL22403	27897	CHEMBL22403	27897		22 (P40)	398.89	3.76	96.28	0	Nc1nc(N)c(c(CCOCCCOc2ccccc2)n1)c3cccc(Cl)c3	1122873	IC50	=	2900	nM	5.54				155798	CHEMBL760860	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R+S108N/I164L (Csl-2) mutant	1	Scientific Literature	Plasmodium falciparum	Csl-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL22139	27519	CHEMBL22139	27519		40	454.52	3.97	123.97	0	CCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc3cc(OC)c(OC)c(OC)c3	196983	IC50	=	4290	nM	5.37				155467	CHEMBL769492	F	In vitro antimalarial activity against Plasmodium falciparum K1CB1 double DHFR mutant (C59R/S108N)	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
CHEMBL354011	266862	CHEMBL354011	266862		39 (C185)	405.88	4.87	89.23	0	NC1=NC(N(C(=N1)N)c2cccc(Cl)c2)c3cccc(OCc4ccccc4)c3	1111050	IC50	=	4900	nM	5.31				155797	CHEMBL760283	F	In vitro anti-plasmodial activity against Plasmodium falciparum dihydrofolate reductase C59R/S108N (K1CB1) mutant	1	Scientific Literature	Plasmodium falciparum	K1CB1	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17662	CHEMBL1138835	14736247	J. Med. Chem.	2004	47	3	673
CHEMBL291931	87389	CHEMBL291931	87389		36	336.39	3.14	96.28	0	COc1ccc(Cc2cnc(N)nc2N)cc1OCc3ccccc3	189909	IC50	=	50	nM	7.3				155460	CHEMBL769485	F	In vitro antimalarial activity against Plasmodium falciparum Csl-2 triple DHFR mutant (C59R/S108N/I164L) relative to trimethoprim	1	Scientific Literature	Plasmodium falciparum	CsI-2	5833	Intermediate	70	CHEMBL1939	SINGLE PROTEIN	P13922	Dihydrofolate reductase	Plasmodium falciparum K1	8	Homologous protein			17636	CHEMBL1148379	14711307	J. Med. Chem.	2004	47	2	345
